Date,Actual,Forecast,Model
2024-05-10,2367.3,2062.802965016531,ARIMA
2024-05-13,2336.1,2062.802965016531,ARIMA
2024-05-14,2353.4,2062.802965016531,ARIMA
2024-05-15,2388.7,2062.802965016531,ARIMA
2024-05-16,2380.0,2062.802965016531,ARIMA
2024-05-17,2412.2,2062.802965016531,ARIMA
2024-05-20,2433.9,2062.802965016531,ARIMA
2024-05-21,2421.7,2062.802965016531,ARIMA
2024-05-22,2389.2,2062.802965016531,ARIMA
2024-05-23,2335.0,2062.802965016531,ARIMA
2024-05-24,2332.5,2062.802965016531,ARIMA
2024-05-28,2355.2,2062.802965016531,ARIMA
2024-05-29,2340.3,2062.802965016531,ARIMA
2024-05-30,2342.9,2062.802965016531,ARIMA
2024-05-31,2322.9,2062.802965016531,ARIMA
2024-06-03,2346.6,2062.802965016531,ARIMA
2024-06-04,2325.5,2062.802965016531,ARIMA
2024-06-05,2354.1,2062.802965016531,ARIMA
2024-06-06,2370.3,2062.802965016531,ARIMA
2024-06-07,2305.2,2062.802965016531,ARIMA
2024-06-10,2307.7,2062.802965016531,ARIMA
2024-06-11,2307.5,2062.802965016531,ARIMA
2024-06-12,2336.0,2062.802965016531,ARIMA
2024-06-13,2300.2,2062.802965016531,ARIMA
2024-06-14,2331.4,2062.802965016531,ARIMA
2024-06-17,2312.4,2062.802965016531,ARIMA
2024-06-18,2330.4,2062.802965016531,ARIMA
2024-06-20,2353.8,2062.802965016531,ARIMA
2024-06-21,2316.4,2062.802965016531,ARIMA
2024-06-24,2330.0,2062.802965016531,ARIMA
2024-06-25,2316.6,2062.802965016531,ARIMA
2024-06-26,2299.2,2062.802965016531,ARIMA
2024-06-27,2324.5,2062.802965016531,ARIMA
2024-06-28,2327.7,2062.802965016531,ARIMA
2024-07-01,2327.6,2062.802965016531,ARIMA
2024-07-02,2323.0,2062.802965016531,ARIMA
2024-07-03,2359.8,2062.802965016531,ARIMA
2024-07-05,2388.5,2062.802965016531,ARIMA
2024-07-08,2355.2,2062.802965016531,ARIMA
2024-07-09,2360.1,2062.802965016531,ARIMA
2024-07-10,2372.2,2062.802965016531,ARIMA
2024-07-11,2415.0,2062.802965016531,ARIMA
2024-07-12,2414.0,2062.802965016531,ARIMA
2024-07-15,2422.9,2062.802965016531,ARIMA
2024-07-16,2462.4,2062.802965016531,ARIMA
2024-07-17,2454.8,2062.802965016531,ARIMA
2024-07-18,2451.8,2062.802965016531,ARIMA
2024-07-19,2395.5,2062.802965016531,ARIMA
2024-07-22,2392.0,2062.802965016531,ARIMA
2024-07-23,2404.6,2062.802965016531,ARIMA
2024-07-24,2413.3,2062.802965016531,ARIMA
2024-07-25,2351.9,2062.802965016531,ARIMA
2024-07-26,2380.0,2062.802965016531,ARIMA
2024-07-29,2377.3,2062.802965016531,ARIMA
2024-07-30,2405.0,2062.802965016531,ARIMA
2024-07-31,2426.5,2062.802965016531,ARIMA
2024-08-01,2435.0,2062.802965016531,ARIMA
2024-08-02,2425.7,2062.802965016531,ARIMA
2024-08-05,2401.7,2062.802965016531,ARIMA
2024-08-06,2389.1,2062.802965016531,ARIMA
2024-08-07,2390.5,2062.802965016531,ARIMA
2024-08-08,2422.2,2062.802965016531,ARIMA
2024-08-09,2432.1,2062.802965016531,ARIMA
2024-08-12,2462.4,2062.802965016531,ARIMA
2024-08-13,2466.7,2062.802965016531,ARIMA
2024-08-14,2439.4,2062.802965016531,ARIMA
2024-08-15,2453.1,2062.802965016531,ARIMA
2024-08-16,2498.6,2062.802965016531,ARIMA
2024-08-19,2501.8,2062.802965016531,ARIMA
2024-08-20,2511.3,2062.802965016531,ARIMA
2024-08-21,2508.4,2062.802965016531,ARIMA
2024-08-22,2478.9,2062.802965016531,ARIMA
2024-08-23,2508.4,2062.802965016531,ARIMA
2024-08-26,2517.7,2062.802965016531,ARIMA
2024-08-27,2516.0,2062.802965016531,ARIMA
2024-08-28,2501.0,2062.802965016531,ARIMA
2024-08-29,2525.7,2062.802965016531,ARIMA
2024-08-30,2493.8,2062.802965016531,ARIMA
2024-09-03,2489.9,2062.802965016531,ARIMA
2024-09-04,2493.4,2062.802965016531,ARIMA
2024-09-05,2511.4,2062.802965016531,ARIMA
2024-09-06,2493.5,2062.802965016531,ARIMA
2024-09-09,2501.8,2062.802965016531,ARIMA
2024-09-10,2512.3,2062.802965016531,ARIMA
2024-09-11,2512.1,2062.802965016531,ARIMA
2024-09-12,2551.2,2062.802965016531,ARIMA
2024-09-13,2581.3,2062.802965016531,ARIMA
2024-09-16,2580.4,2062.802965016531,ARIMA
2024-09-17,2564.3,2062.802965016531,ARIMA
2024-09-18,2570.7,2062.802965016531,ARIMA
2024-09-19,2588.0,2062.802965016531,ARIMA
2024-09-20,2619.9,2062.802965016531,ARIMA
2024-09-23,2626.5,2062.802965016531,ARIMA
2024-09-24,2651.2,2062.802965016531,ARIMA
2024-09-25,2659.2,2062.802965016531,ARIMA
2024-09-26,2669.9,2062.802965016531,ARIMA
2024-09-27,2644.3,2062.802965016531,ARIMA
2024-09-30,2636.1,2062.802965016531,ARIMA
2024-10-01,2667.3,2062.802965016531,ARIMA
2024-10-02,2647.1,2062.802965016531,ARIMA
2024-10-03,2657.1,2062.802965016531,ARIMA
2024-10-04,2645.8,2062.802965016531,ARIMA
2024-10-07,2644.8,2062.802965016531,ARIMA
2024-10-08,2615.0,2062.802965016531,ARIMA
2024-10-09,2606.0,2062.802965016531,ARIMA
2024-10-10,2620.6,2062.802965016531,ARIMA
2024-10-11,2657.6,2062.802965016531,ARIMA
2024-10-14,2647.8,2062.802965016531,ARIMA
2024-10-15,2661.4,2062.802965016531,ARIMA
2024-10-16,2674.0,2062.802965016531,ARIMA
2024-10-17,2691.0,2062.802965016531,ARIMA
2024-10-18,2713.7,2062.802965016531,ARIMA
2024-10-21,2723.1,2062.802965016531,ARIMA
2024-10-22,2744.2,2062.802965016531,ARIMA
2024-10-23,2714.4,2062.802965016531,ARIMA
2024-10-24,2734.9,2062.802965016531,ARIMA
2024-10-25,2740.9,2062.802965016531,ARIMA
2024-10-28,2742.9,2062.802965016531,ARIMA
2024-10-29,2768.4,2062.802965016531,ARIMA
2024-10-30,2788.5,2062.802965016531,ARIMA
2024-10-31,2738.3,2062.802965016531,ARIMA
2024-11-01,2738.6,2062.802965016531,ARIMA
2024-11-04,2736.1,2062.802965016531,ARIMA
2024-11-05,2740.3,2062.802965016531,ARIMA
2024-11-06,2667.6,2062.802965016531,ARIMA
2024-11-07,2698.4,2062.802965016531,ARIMA
2024-11-08,2687.5,2062.802965016531,ARIMA
2024-11-11,2611.2,2062.802965016531,ARIMA
2024-11-12,2600.0,2062.802965016531,ARIMA
2024-11-13,2580.8,2062.802965016531,ARIMA
2024-11-14,2568.2,2062.802965016531,ARIMA
2024-11-15,2565.7,2062.802965016531,ARIMA
2024-11-18,2610.6,2062.802965016531,ARIMA
2024-11-19,2627.1,2062.802965016531,ARIMA
2024-11-20,2648.2,2062.802965016531,ARIMA
2024-11-21,2672.1,2062.802965016531,ARIMA
2024-11-22,2709.9,2062.802965016531,ARIMA
2024-11-25,2616.8,2062.802965016531,ARIMA
2024-11-26,2620.3,2062.802965016531,ARIMA
2024-11-27,2639.9,2062.802965016531,ARIMA
2024-11-29,2657.0,2062.802965016531,ARIMA
2024-12-02,2634.9,2062.802965016531,ARIMA
2024-12-03,2644.7,2062.802965016531,ARIMA
2024-12-04,2653.8,2062.802965016531,ARIMA
2024-12-05,2626.6,2062.802965016531,ARIMA
2024-12-06,2638.6,2062.802965016531,ARIMA
2024-12-09,2664.9,2062.802965016531,ARIMA
2024-12-10,2697.6,2062.802965016531,ARIMA
2024-12-11,2733.8,2062.802965016531,ARIMA
2024-12-12,2687.5,2062.802965016531,ARIMA
2024-12-13,2656.0,2062.802965016531,ARIMA
2024-12-16,2651.4,2062.802965016531,ARIMA
2024-12-17,2644.4,2062.802965016531,ARIMA
2024-12-18,2636.5,2062.802965016531,ARIMA
2024-12-19,2592.2,2062.802965016531,ARIMA
2024-12-20,2628.7,2062.802965016531,ARIMA
2024-12-23,2612.3,2062.802965016531,ARIMA
2024-12-24,2620.0,2062.802965016531,ARIMA
2024-12-26,2638.8,2062.802965016531,ARIMA
2024-12-27,2617.2,2062.802965016531,ARIMA
2024-12-30,2606.1,2062.802965016531,ARIMA
2024-01-02 00:00:00,2064.4,2062.7734120847326,SARIMA
2024-01-03 00:00:00,2034.2,2064.1140374682805,SARIMA
2024-01-04 00:00:00,2042.3,2063.8388780559967,SARIMA
2024-01-05 00:00:00,2042.4,2063.4144316335323,SARIMA
2024-01-08 00:00:00,2026.6,2064.1578470391223,SARIMA
2024-01-09 00:00:00,2026.4,2063.926393282903,SARIMA
2024-01-10 00:00:00,2021.7,2064.0600083114905,SARIMA
2024-01-11 00:00:00,2014.3,2063.6610826086926,SARIMA
2024-01-12 00:00:00,2046.7,2063.9160440833266,SARIMA
2024-01-16 00:00:00,2026.0,2064.9313558068616,SARIMA
2024-01-17 00:00:00,2002.6,2066.8867131390825,SARIMA
2024-01-18 00:00:00,2018.6,2067.0974439252627,SARIMA
2024-01-19 00:00:00,2026.5,2067.0656667406397,SARIMA
2024-01-22 00:00:00,2019.8,2068.16144121012,SARIMA
2024-01-23 00:00:00,2023.7,2067.9152033533624,SARIMA
2024-01-24 00:00:00,2013.9,2067.4666219086066,SARIMA
2024-01-25 00:00:00,2016.9,2068.163210836177,SARIMA
2024-01-26 00:00:00,2016.8,2067.9468193181683,SARIMA
2024-01-29 00:00:00,2025.2,2068.062070347048,SARIMA
2024-01-30 00:00:00,2031.5,2067.587506096795,SARIMA
2024-01-31 00:00:00,2048.4,2067.83899355878,SARIMA
2024-02-01 00:00:00,2053.0,2068.7610482751934,SARIMA
2024-02-02 00:00:00,2036.1,2070.7573321887344,SARIMA
2024-02-05 00:00:00,2025.7,2071.016205916414,SARIMA
2024-02-06 00:00:00,2034.5,2070.9827629942797,SARIMA
2024-02-07 00:00:00,2035.2,2072.077530878986,SARIMA
2024-02-08 00:00:00,2032.2,2071.831411919058,SARIMA
2024-02-09 00:00:00,2023.3,2071.3827312549633,SARIMA
2024-02-12 00:00:00,2018.2,2072.0791276783734,SARIMA
2024-02-13 00:00:00,1992.9,2071.86279808139,SARIMA
2024-02-14 00:00:00,1990.3,2071.977973615667,SARIMA
2024-02-15 00:00:00,2002.1,2071.5030984145233,SARIMA
2024-02-16 00:00:00,2011.5,2071.754571594805,SARIMA
2024-02-20 00:00:00,2027.5,2072.6762429306477,SARIMA
2024-02-21 00:00:00,2022.3,2074.6726950938096,SARIMA
2024-02-22 00:00:00,2019.7,2074.9317667376454,SARIMA
2024-02-23 00:00:00,2038.6,2074.898316967646,SARIMA
2024-02-26 00:00:00,2028.5,2075.9930807142723,SARIMA
2024-02-27 00:00:00,2034.0,2075.74696224313,SARIMA
2024-02-28 00:00:00,2033.0,2075.298281171143,SARIMA
2024-02-29 00:00:00,2045.7,2075.9946768031664,SARIMA
2024-03-01 00:00:00,2086.9,2075.778347460741,SARIMA
2024-03-04 00:00:00,2117.7,2075.893522684659,SARIMA
2024-03-05 00:00:00,2133.5,2075.4186462051925,SARIMA
2024-03-06 00:00:00,2150.3,2075.670119326762,SARIMA
2024-03-07 00:00:00,2158.0,2076.591789086523,SARIMA
2024-03-08 00:00:00,2178.6,2078.588241941361,SARIMA
2024-03-11 00:00:00,2182.5,2078.847314398832,SARIMA
2024-03-12 00:00:00,2160.4,2078.813864600681,SARIMA
2024-03-13 00:00:00,2175.4,2079.908628330295,SARIMA
2024-03-14 00:00:00,2163.0,2079.662509861162,SARIMA
2024-03-15 00:00:00,2157.3,2079.213828787498,SARIMA
2024-03-18 00:00:00,2160.7,2079.9102244162686,SARIMA
2024-03-19 00:00:00,2156.3,2079.6938950748895,SARIMA
2024-03-20 00:00:00,2157.9,2079.809070297531,SARIMA
2024-03-21 00:00:00,2182.4,2079.33419381281,SARIMA
2024-03-22 00:00:00,2158.1,2079.5856669341383,SARIMA
2024-03-25 00:00:00,2174.8,2080.5073366874203,SARIMA
2024-03-26 00:00:00,2175.6,2082.503789545102,SARIMA
2024-03-27 00:00:00,2190.6,2082.7628620059177,SARIMA
2024-03-28 00:00:00,2217.4,2082.729412207651,SARIMA
2024-04-01 00:00:00,2236.5,2083.824175937195,SARIMA
2024-04-02 00:00:00,2261.0,2083.5780574680703,SARIMA
2024-04-03 00:00:00,2294.4,2083.1293763944,SARIMA
2024-04-04 00:00:00,2288.8,2083.825772023157,SARIMA
2024-04-05 00:00:00,2325.7,2083.6094426817817,SARIMA
2024-04-08 00:00:00,2331.7,2083.724617904418,SARIMA
2024-04-09 00:00:00,2343.5,2083.249741419675,SARIMA
2024-04-10 00:00:00,2329.6,2083.5012145410024,SARIMA
2024-04-11 00:00:00,2354.8,2084.422884294257,SARIMA
2024-04-12 00:00:00,2356.2,2086.41933715195,SARIMA
2024-04-15 00:00:00,2365.8,2086.678409612779,SARIMA
2024-04-16 00:00:00,2390.8,2086.6449598145123,SARIMA
2024-04-17 00:00:00,2371.7,2087.739723544056,SARIMA
2024-04-18 00:00:00,2382.3,2087.4936050749316,SARIMA
2024-04-19 00:00:00,2398.4,2087.0449240012613,SARIMA
2024-04-22 00:00:00,2332.2,2087.741319630018,SARIMA
2024-04-23 00:00:00,2327.7,2087.5249902886435,SARIMA
2024-04-24 00:00:00,2324.5,2087.6401655112804,SARIMA
2024-04-25 00:00:00,2329.8,2087.1652890265373,SARIMA
2024-04-26 00:00:00,2334.8,2087.4167621478646,SARIMA
2024-04-29 00:00:00,2345.4,2088.3384319011197,SARIMA
2024-04-30 00:00:00,2291.4,2090.3348847588127,SARIMA
2024-05-01 00:00:00,2299.9,2090.5939572196426,SARIMA
2024-05-02 00:00:00,2299.2,2090.5605074213754,SARIMA
2024-05-03 00:00:00,2299.0,2091.6552711509194,SARIMA
2024-05-06 00:00:00,2321.6,2091.4091526817947,SARIMA
2024-05-07 00:00:00,2315.2,2090.9604716081244,SARIMA
2024-05-08 00:00:00,2313.6,2091.6568672368808,SARIMA
2024-05-09 00:00:00,2332.1,2091.440537895506,SARIMA
2024-05-10 00:00:00,2367.3,2091.555713118143,SARIMA
2024-05-13 00:00:00,2336.1,2091.0808366334,SARIMA
2024-05-14 00:00:00,2353.4,2091.3323097547272,SARIMA
2024-05-15 00:00:00,2388.7,2092.2539795079824,SARIMA
2024-05-16 00:00:00,2380.0,2094.2504323656754,SARIMA
2024-05-17 00:00:00,2412.2,2094.5095048265052,SARIMA
2024-05-20 00:00:00,2433.9,2094.476055028238,SARIMA
2024-05-21 00:00:00,2421.7,2095.570818757782,SARIMA
2024-05-22 00:00:00,2389.2,2095.324700288658,SARIMA
2024-05-23 00:00:00,2335.0,2094.876019214987,SARIMA
2024-05-24 00:00:00,2332.5,2095.572414843743,SARIMA
2024-05-28 00:00:00,2355.2,2095.356085502369,SARIMA
2024-05-29 00:00:00,2340.3,2095.471260725006,SARIMA
2024-05-30 00:00:00,2342.9,2094.9963842402626,SARIMA
2024-05-31 00:00:00,2322.9,2095.24785736159,SARIMA
2024-06-03 00:00:00,2346.6,2096.169527114845,SARIMA
2024-06-04 00:00:00,2325.5,2098.165979972538,SARIMA
2024-06-05 00:00:00,2354.1,2098.425052433368,SARIMA
2024-06-06 00:00:00,2370.3,2098.3916026351008,SARIMA
2024-06-07 00:00:00,2305.2,2099.4863663646447,SARIMA
2024-06-10 00:00:00,2307.7,2099.24024789552,SARIMA
2024-06-11 00:00:00,2307.5,2098.7915668218498,SARIMA
2024-06-12 00:00:00,2336.0,2099.487962450606,SARIMA
2024-06-13 00:00:00,2300.2,2099.2716331092315,SARIMA
2024-06-14 00:00:00,2331.4,2099.3868083318685,SARIMA
2024-06-17 00:00:00,2312.4,2098.9119318471253,SARIMA
2024-06-18 00:00:00,2330.4,2099.1634049684526,SARIMA
2024-06-20 00:00:00,2353.8,2100.085074721708,SARIMA
2024-06-21 00:00:00,2316.4,2102.0815275794007,SARIMA
2024-06-24 00:00:00,2330.0,2102.3406000402306,SARIMA
2024-06-25 00:00:00,2316.6,2102.3071502419634,SARIMA
2024-06-26 00:00:00,2299.2,2103.4019139715074,SARIMA
2024-06-27 00:00:00,2324.5,2103.1557955023827,SARIMA
2024-06-28 00:00:00,2327.7,2102.7071144287124,SARIMA
2024-07-01 00:00:00,2327.6,2103.403510057469,SARIMA
2024-07-02 00:00:00,2323.0,2103.187180716094,SARIMA
2024-07-03 00:00:00,2359.8,2103.302355938731,SARIMA
2024-07-05 00:00:00,2388.5,2102.827479453988,SARIMA
2024-07-08 00:00:00,2355.2,2103.0789525753153,SARIMA
2024-07-09 00:00:00,2360.1,2104.0006223285704,SARIMA
2024-07-10 00:00:00,2372.2,2105.9970751862634,SARIMA
2024-07-11 00:00:00,2415.0,2106.2561476470933,SARIMA
2024-07-12 00:00:00,2414.0,2106.222697848826,SARIMA
2024-07-15 00:00:00,2422.9,2107.31746157837,SARIMA
2024-07-16 00:00:00,2462.4,2107.0713431092454,SARIMA
2024-07-17 00:00:00,2454.8,2106.622662035575,SARIMA
2024-07-18 00:00:00,2451.8,2107.3190576643315,SARIMA
2024-07-19 00:00:00,2395.5,2107.102728322957,SARIMA
2024-07-22 00:00:00,2392.0,2107.217903545594,SARIMA
2024-07-23 00:00:00,2404.6,2106.74302706085,SARIMA
2024-07-24 00:00:00,2413.3,2106.994500182178,SARIMA
2024-07-25 00:00:00,2351.9,2107.916169935433,SARIMA
2024-07-26 00:00:00,2380.0,2109.912622793126,SARIMA
2024-07-29 00:00:00,2377.3,2110.171695253956,SARIMA
2024-07-30 00:00:00,2405.0,2110.138245455689,SARIMA
2024-07-31 00:00:00,2426.5,2111.2330091852327,SARIMA
2024-08-01 00:00:00,2435.0,2110.986890716108,SARIMA
2024-08-02 00:00:00,2425.7,2110.538209642438,SARIMA
2024-08-05 00:00:00,2401.7,2111.234605271194,SARIMA
2024-08-06 00:00:00,2389.1,2111.0182759298195,SARIMA
2024-08-07 00:00:00,2390.5,2111.1334511524565,SARIMA
2024-08-08 00:00:00,2422.2,2110.6585746677133,SARIMA
2024-08-09 00:00:00,2432.1,2110.9100477890406,SARIMA
2024-08-12 00:00:00,2462.4,2111.831717542296,SARIMA
2024-08-13 00:00:00,2466.7,2113.8281703999887,SARIMA
2024-08-14 00:00:00,2439.4,2114.0872428608186,SARIMA
2024-08-15 00:00:00,2453.1,2114.053793062551,SARIMA
2024-08-16 00:00:00,2498.6,2115.1485567920954,SARIMA
2024-08-19 00:00:00,2501.8,2114.9024383229707,SARIMA
2024-08-20 00:00:00,2511.3,2114.4537572493005,SARIMA
2024-08-21 00:00:00,2508.4,2115.150152878057,SARIMA
2024-08-22 00:00:00,2478.9,2114.933823536682,SARIMA
2024-08-23 00:00:00,2508.4,2115.048998759319,SARIMA
2024-08-26 00:00:00,2517.7,2114.574122274576,SARIMA
2024-08-27 00:00:00,2516.0,2114.8255953959033,SARIMA
2024-08-28 00:00:00,2501.0,2115.7472651491585,SARIMA
2024-08-29 00:00:00,2525.7,2117.7437180068514,SARIMA
2024-08-30 00:00:00,2493.8,2118.0027904676813,SARIMA
2024-09-03 00:00:00,2489.9,2117.969340669414,SARIMA
2024-09-04 00:00:00,2493.4,2119.064104398958,SARIMA
2024-09-05 00:00:00,2511.4,2118.8179859298334,SARIMA
2024-09-06 00:00:00,2493.5,2118.369304856163,SARIMA
2024-09-09 00:00:00,2501.8,2119.0657004849195,SARIMA
2024-09-10 00:00:00,2512.3,2118.849371143545,SARIMA
2024-09-11 00:00:00,2512.1,2118.964546366182,SARIMA
2024-09-12 00:00:00,2551.2,2118.4896698814387,SARIMA
2024-09-13 00:00:00,2581.3,2118.741143002766,SARIMA
2024-09-16 00:00:00,2580.4,2119.662812756021,SARIMA
2024-09-17 00:00:00,2564.3,2121.659265613714,SARIMA
2024-09-18 00:00:00,2570.7,2121.918338074544,SARIMA
2024-09-19 00:00:00,2588.0,2121.884888276277,SARIMA
2024-09-20 00:00:00,2619.9,2122.9796520058208,SARIMA
2024-09-23 00:00:00,2626.5,2122.733533536696,SARIMA
2024-09-24 00:00:00,2651.2,2122.284852463026,SARIMA
2024-09-25 00:00:00,2659.2,2122.981248091782,SARIMA
2024-09-26 00:00:00,2669.9,2122.7649187504076,SARIMA
2024-09-27 00:00:00,2644.3,2122.8800939730445,SARIMA
2024-09-30 00:00:00,2636.1,2122.4052174883013,SARIMA
2024-10-01 00:00:00,2667.3,2122.6566906096286,SARIMA
2024-10-02 00:00:00,2647.1,2123.578360362884,SARIMA
2024-10-03 00:00:00,2657.1,2125.5748132205767,SARIMA
2024-10-04 00:00:00,2645.8,2125.833885681406,SARIMA
2024-10-07 00:00:00,2644.8,2125.8004358831395,SARIMA
2024-10-08 00:00:00,2615.0,2126.895199612683,SARIMA
2024-10-09 00:00:00,2606.0,2126.6490811435588,SARIMA
2024-10-10 00:00:00,2620.6,2126.2004000698885,SARIMA
2024-10-11 00:00:00,2657.6,2126.896795698645,SARIMA
2024-10-14 00:00:00,2647.8,2126.6804663572702,SARIMA
2024-10-15 00:00:00,2661.4,2126.795641579907,SARIMA
2024-10-16 00:00:00,2674.0,2126.320765095164,SARIMA
2024-10-17 00:00:00,2691.0,2126.5722382164913,SARIMA
2024-10-18 00:00:00,2713.7,2127.4939079697465,SARIMA
2024-10-21 00:00:00,2723.1,2129.4903608274394,SARIMA
2024-10-22 00:00:00,2744.2,2129.7494332882693,SARIMA
2024-10-23 00:00:00,2714.4,2129.715983490002,SARIMA
2024-10-24 00:00:00,2734.9,2130.810747219546,SARIMA
2024-10-25 00:00:00,2740.9,2130.5646287504214,SARIMA
2024-10-28 00:00:00,2742.9,2130.115947676751,SARIMA
2024-10-29 00:00:00,2768.4,2130.8123433055075,SARIMA
2024-10-30 00:00:00,2788.5,2130.596013964133,SARIMA
2024-10-31 00:00:00,2738.3,2130.71118918677,SARIMA
2024-11-01 00:00:00,2738.6,2130.2363127020267,SARIMA
2024-11-04 00:00:00,2736.1,2130.487785823354,SARIMA
2024-11-05 00:00:00,2740.3,2131.409455576609,SARIMA
2024-11-06 00:00:00,2667.6,2133.405908434302,SARIMA
2024-11-07 00:00:00,2698.4,2133.664980895132,SARIMA
2024-11-08 00:00:00,2687.5,2133.631531096865,SARIMA
2024-11-11 00:00:00,2611.2,2134.726294826409,SARIMA
2024-11-12 00:00:00,2600.0,2134.480176357284,SARIMA
2024-11-13 00:00:00,2580.8,2134.031495283614,SARIMA
2024-11-14 00:00:00,2568.2,2134.72789091237,SARIMA
2024-11-15 00:00:00,2565.7,2134.5115615709956,SARIMA
2024-11-18 00:00:00,2610.6,2134.6267367936325,SARIMA
2024-11-19 00:00:00,2627.1,2134.15186030889,SARIMA
2024-11-20 00:00:00,2648.2,2134.4033334302167,SARIMA
2024-11-21 00:00:00,2672.1,2135.325003183472,SARIMA
2024-11-22 00:00:00,2709.9,2137.3214560411648,SARIMA
2024-11-25 00:00:00,2616.8,2137.580528501994,SARIMA
